sim_id,fragment_id,fragment_mass_kg,mass_ratio,semi_major_axis_a,eccentricity_e,inclination_i,apoapsis_Rm,periapsis_Rm
Ma_xp_A2000_n70_r16_v00,34,1.3540772892006299e+17,0.0013545703017074132,465260095.3301756,0.9895317724092919,0.004066306619645729,273.0933005144004,1.4369224271399381
Ma_xp_A2000_n70_r16_v00,35,1.342893111605449e+17,0.0013433820520112698,-91337704.59217402,1.0740222281677503,0.009839931595188792,inf,1.9946955036555474
Ma_xp_A2000_n70_r16_v00,36,1.2736105955291064e+17,0.0012740743105307355,65440198.11270626,0.9324045041160548,0.0028380911576532685,37.30843297927143,1.3050487216911033
Ma_xp_A2000_n70_r16_v00,37,1.2260036094823626e+17,0.0012264499910276826,92589280.56439774,0.9541788989115393,0.0020169543632755117,53.38133009126607,1.2516721594480367
Ma_xp_A2000_n70_r16_v00,38,1.1466256410634675e+17,0.001147043121502842,102361334.91079833,0.9610268160058377,0.012692850994459569,59.22210434643164,1.1769721608988375
Ma_xp_A2000_n70_r16_v00,39,1.1333629879859962e+17,0.0011337756395622825,42215155.6660158,0.9123203952824993,0.012081998374317872,23.817348626684634,1.0920218798890764
Ma_xp_A2000_n70_r16_v00,40,1.053985019567101e+17,0.001054368770037442,1493639870.9120235,0.9969774933340586,0.011470402820265646,880.0015357302551,1.331918119589153
Ma_xp_A2000_n70_r16_v00,41,1.0494321685106557e+17,0.0010498142613115783,-178991424.7879184,1.032988684220352,0.0032070241871348187,inf,1.7420538694437282
Ma_xp_A2000_n70_r16_v00,42,9.87374829110846e+16,0.0009877343271568711,72010494.1375413,0.9441579174802172,0.00488194781285061,41.30395997025038,1.186374378497985
Ma_xp_A2000_n70_r16_v00,43,9.21160538746456e+16,0.000921495928513332,67900277.51715536,0.936831431566779,0.004128728242232274,38.79964351890651,1.2654265605479065
Ma_xp_A2000_n70_r16_v00,44,9.078978856689846e+16,0.0009082284465727725,122857468.1621388,0.9594065492659067,0.007316349142307589,71.02160429063944,1.471369990014814
Ma_xp_A2000_n70_r16_v00,45,8.473251716136682e+16,0.000847633678306934,56721883.67979143,0.9288801068175763,0.009559717291321466,32.279012553819214,1.1901620617827497
Ma_xp_A2000_n70_r16_v00,46,8.197111402060973e+16,0.0008200095927739781,181278606.1708987,0.9735437751092089,0.01628534109353081,105.54986421863134,1.4149424908530621
Ma_xp_A2000_n70_r16_v00,47,7.131150404714962e+16,0.0007133746819532133,-78605470.01466195,1.0902899720488117,0.002498260006633564,inf,2.0939034342845657
Ma_xp_A2000_n70_r16_v00,48,7.04306263427504e+16,0.0007045626976792597,105843307.20998594,0.9569479273841645,0.005695763191428703,61.10926115122213,1.344379332616759
Ma_xp_A2000_n70_r16_v00,49,6.971800617739373e+16,0.0006974339014126904,47134690.34946709,0.9186362081338137,0.007927105049458824,26.680726822145747,1.131452171491718
Ma_xp_A2000_n70_r16_v00,50,6.939138860160526e+16,0.0006941665364571795,66264559.61839616,0.9332139951085134,0.0014964172801976026,37.794239278355484,1.3056631369837468
Ma_xp_A2000_n70_r16_v00,51,6.389827482698098e+16,0.0006392153985690418,-121351856.8044838,1.049100719433989,0.0029661864671641554,inf,1.7579181217732893
Ma_xp_A2000_n70_r16_v00,52,6.241364948248792e+16,0.0006243637396803558,-99338685.46104437,1.0585350665167534,0.004986204315623725,inf,1.7155322499333472
Ma_xp_A2000_n70_r16_v00,53,6.032527649790102e+16,0.0006034724061769375,361148203.48731124,0.9872284461796902,0.001338358749384697,211.7374194591167,1.360797674567457
Ma_xp_A2000_n70_r16_v00,54,5.967204134632408e+16,0.0005969376762659157,-419777845.7319027,1.0115702922412801,0.00621370829197185,inf,1.4329406554161757
Ma_xp_A2000_n70_r16_v00,55,5.869218861895867e+16,0.0005871355813993831,150781359.1145368,0.9658131890761815,0.0031049649985611365,87.44888166814827,1.5207947528794936
Ma_xp_A2000_n70_r16_v00,56,5.651473811370219e+16,0.0005653531483626438,84512197.41384915,0.9442232128399303,0.004426564004860042,48.47634635790418,1.3907121544717684
Ma_xp_A2000_n70_r16_v00,57,5.642566059303261e+16,0.0005644620488293226,68845239.69223718,0.9382110640161611,0.0003603966564128108,39.36763690111777,1.2550152258845526
Ma_xp_A2000_n70_r16_v00,58,5.579222044604891e+16,0.0005581253410368167,-129822995.017887,1.046254039748065,0.01046702539165702,inf,1.771599932665644
Ma_xp_A2000_n70_r16_v00,59,5.572293792997256e+16,0.0005574322636220112,-499475161.434786,1.011190262217683,0.005091954342346528,inf,1.6489918948738074
Ma_xp_A2000_n70_r16_v00,60,5.394138751658091e+16,0.0005396102729555883,210763899.10786575,0.975213488150516,0.0022421061547247337,122.82156552088833,1.5412603282727728
Ma_xp_A2000_n70_r16_v00,61,5.356528242930933e+16,0.0005358478527037878,408218489.7743046,0.9880262909405708,0.0026694879311595088,239.43032604200388,1.442067983253309
Ma_xp_A2000_n70_r16_v00,62,5.353558992241947e+16,0.0005355508195260141,-141988822.43989193,1.039499264747743,0.003524831460547586,inf,1.654655285078497
Ma_xp_A2000_n70_r16_v00,63,5.178373201591767e+16,0.0005180258620373648,112855351.82330033,0.9616579656930792,0.03758209177754408,65.31453012989292,1.2766200830000307
Ma_xp_A2000_n70_r16_v00,64,4.949740898539837e+16,0.0004951543073487884,240200125.6304307,0.9788988414774833,0.015845358352432094,140.23653941077012,1.4953535707497112
Ma_xp_A2000_n70_r16_v00,65,4.8606633778702536e+16,0.0004862433120155768,101711375.00730838,0.9539249091053592,0.0010174463922461962,58.63295151678304,1.382611254899138
Ma_xp_A2000_n70_r16_v00,66,4.854724876492282e+16,0.00048564924566002937,150684057.71334615,0.9698050600954218,0.00610924926153207,87.56991277753646,1.3423502189799332
Ma_xp_A2000_n70_r16_v00,67,4.796329612942222e+16,0.000479807593163813,-224572702.85175443,1.0250549384191494,0.009607587270891374,inf,1.6600251484209017
Ma_xp_A2000_n70_r16_v00,68,4.602338567928464e+16,0.00046040142554926346,79083416.22134595,0.9483317179037152,0.005909125430204054,45.45824699342956,1.205518294280103
Ma_xp_A2000_n70_r16_v00,69,4.575615311727588e+16,0.0004577281269492999,-109858496.74869524,1.0531640318344098,0.002189687237204564,inf,1.7231215867909826
Ma_xp_A2000_n70_r16_v00,70,4.189612722159394e+16,0.00041911381383871645,-324152903.8623346,1.018246077808509,0.014831470796009907,inf,1.7449532691329932
Ma_xp_A2000_n70_r16_v00,71,4.069852944370287e+16,0.0004071334756685098,111474199.14679705,0.9599142659288423,0.024010064924230187,64.45784723139116,1.318343443809936
