task,dataset,feature_set,target,model,group_column,group_value,count,mean_residual,mean_absolute_error,underprediction_rate
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,dummy_mean,v_inf_kms,0.4,13,-0.023795478312099425,0.06007353624117758,0.5384615384615384
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,dummy_mean,v_inf_kms,0.6,18,-0.06097306887923559,0.0637578635390697,0.1111111111111111
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,dummy_mean,v_inf_kms,0.8,7,-0.09168646556599068,0.09168646556599068,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,dummy_mean,v_inf_kms,1.0,4,-0.12978151555625111,0.12978151555625111,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,v_inf_kms,0.0,169,-0.0007306039360804429,0.019722267098633568,0.5798816568047337
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,v_inf_kms,0.2,14,-0.0010370330459127902,0.015699668333563982,0.42857142857142855
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,v_inf_kms,0.4,13,-0.004074384968304391,0.0222662526385034,0.38461538461538464
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,v_inf_kms,0.6,18,-0.0029310978997334294,0.019758272757742848,0.4444444444444444
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,v_inf_kms,0.8,7,-0.006961174292598708,0.013004988567850892,0.2857142857142857
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,v_inf_kms,1.0,4,-0.015417116545952316,0.015417116545952316,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,v_inf_kms,0.0,169,0.00015533967341871993,0.02523859906204332,0.6035502958579881
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,v_inf_kms,0.2,14,0.001009880888084105,0.015861867925485346,0.35714285714285715
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,v_inf_kms,0.4,13,-0.022585765421057422,0.026892829994178264,0.15384615384615385
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,v_inf_kms,0.6,18,-0.0032508599323542073,0.03301344854839734,0.3888888888888889
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,v_inf_kms,0.8,7,-0.004005892589374674,0.02540020243452781,0.5714285714285714
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,v_inf_kms,1.0,4,-0.02931401726394505,0.02931401726394505,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,v_inf_kms,0.0,169,-0.004409331145814775,0.02634360728602172,0.5384615384615384
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,v_inf_kms,0.2,14,0.031065721044831747,0.031065721044831747,1.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,v_inf_kms,0.4,13,0.027786835400137218,0.03203457349117769,0.8461538461538461
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,v_inf_kms,0.6,18,0.002862752023164848,0.01637012554791548,0.4444444444444444
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,v_inf_kms,0.8,7,-0.020068368910745295,0.020606575639226556,0.14285714285714285
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,v_inf_kms,1.0,4,-0.04601790393533683,0.04601790393533683,0.0
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,v_inf_kms,0.0,169,4.706177015476317e+17,2.4656485819150546e+18,0.3136094674556213
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,v_inf_kms,0.2,14,-1.132017874639633e+18,1.1451896796141012e+18,0.07142857142857142
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,v_inf_kms,0.4,13,-1.0796997608347525e+18,1.1633370054737564e+18,0.15384615384615385
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,v_inf_kms,0.6,18,-1.3835970829547807e+18,1.3835970829547807e+18,0.0
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,v_inf_kms,0.8,7,-1.93919320507723e+18,1.93919320507723e+18,0.0
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,v_inf_kms,1.0,4,-2.7927361242541087e+18,2.7927361242541087e+18,0.0
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,v_inf_kms,0.0,169,7.089866406348133e+17,1.473693877401374e+18,0.46153846153846156
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,v_inf_kms,0.2,14,1.6673050025611722e+16,2.6972101652119146e+17,0.42857142857142855
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,v_inf_kms,0.4,13,6.005870405143945e+16,2.20325822765648e+17,0.5384615384615384
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,v_inf_kms,0.6,18,-5.703423667747531e+16,7.011892239526316e+17,0.5
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,v_inf_kms,0.8,7,-7.252359391409128e+16,2.964608201879164e+17,0.42857142857142855
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,v_inf_kms,1.0,4,-1.96291962996539e+17,1.96291962996539e+17,0.0
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,v_inf_kms,0.0,169,7.848239604087587e+17,1.4488042707911063e+18,0.46745562130177515
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,v_inf_kms,0.2,14,-5.659820064846473e+16,2.6155291494762755e+17,0.5
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,v_inf_kms,0.4,13,575192244739790.8,1.2717342506229194e+17,0.38461538461538464
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,v_inf_kms,0.6,18,-2.0376662237253396e+16,5.220171334240397e+17,0.4444444444444444
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,v_inf_kms,0.8,7,-1.912815729346209e+16,1.5469565292113914e+17,0.2857142857142857
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,v_inf_kms,1.0,4,-2.4978722452168595e+17,2.4978722452168595e+17,0.0
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,v_inf_kms,0.0,169,1.2553129439513466e+17,2.7802405199598213e+18,0.35502958579881655
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,v_inf_kms,0.2,14,-7.296257300816494e+16,1.4400636291582292e+18,0.42857142857142855
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,v_inf_kms,0.4,13,7.034529425594568e+17,1.3300613836431744e+18,0.6923076923076923
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,v_inf_kms,0.6,18,-9.685984375892203e+16,5.2697606607595475e+17,0.3333333333333333
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,v_inf_kms,0.8,7,-1.5130646908644355e+17,3.658579790971327e+17,0.42857142857142855
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,v_inf_kms,1.0,4,-2.680193944608748e+17,2.8746026113582298e+17,0.25
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,v_inf_kms,0.0,169,1.7713599087581706e+16,1.455783697055186e+17,0.33136094674556216
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,v_inf_kms,0.2,14,-5.3536100852570696e+16,7.142123616193166e+16,0.14285714285714285
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,v_inf_kms,0.4,13,-5.042126451029966e+16,6.878323158027388e+16,0.23076923076923078
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,v_inf_kms,0.6,18,-4.343589728332221e+16,8.70241502033108e+16,0.2777777777777778
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,v_inf_kms,0.8,7,-3.909638311536732e+16,6.032656049727532e+16,0.2857142857142857
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,v_inf_kms,1.0,4,-1.3327389058101347e+17,1.3327389058101347e+17,0.0
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,v_inf_kms,0.0,169,-1290831597743973.5,9.914898440313914e+16,0.5325443786982249
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,v_inf_kms,0.2,14,1367555782892242.2,3.066765580803379e+16,0.5
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,v_inf_kms,0.4,13,7262767333714181.0,2.11365113880984e+16,0.38461538461538464
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,v_inf_kms,0.6,18,193799604879119.12,7.14445179954273e+16,0.3333333333333333
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,v_inf_kms,0.8,7,-1.4188191183752722e+16,2.6560284833116524e+16,0.2857142857142857
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,v_inf_kms,1.0,4,-2.0711309062992268e+16,4.488987370214197e+16,0.25
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,v_inf_kms,0.0,169,2.0500545797247932e+16,8.45612317103627e+16,0.5325443786982249
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,v_inf_kms,0.2,14,-1.0865615139458092e+16,2.897535680351457e+16,0.35714285714285715
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,v_inf_kms,0.4,13,2752823811944242.5,1.989065486712803e+16,0.3076923076923077
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,v_inf_kms,0.6,18,-7115994811540174.0,6.799740058861261e+16,0.3333333333333333
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,v_inf_kms,0.8,7,1204811664088201.2,1.6443538403976082e+16,0.2857142857142857
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,random_forest_regressor,v_inf_kms,1.0,4,-4.57374802785404e+16,4.57374802785404e+16,0.0
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,ridge,v_inf_kms,0.0,169,1468285349937805.8,1.1755982460163565e+17,0.3431952662721893
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,ridge,v_inf_kms,0.2,14,-2.2839932809789852e+16,5.704949261990886e+16,0.35714285714285715
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,ridge,v_inf_kms,0.4,13,1.5574474116825852e+16,6.3449799322743496e+16,0.5384615384615384
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,ridge,v_inf_kms,0.6,18,-1.1536996177139038e+16,6.470894286828163e+16,0.3888888888888889
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,ridge,v_inf_kms,0.8,7,1.9990874657179516e+16,5.782354387993346e+16,0.5714285714285714
regression,positive_bound_runs,without_fof_linking_length,average_bound_fragment_mass_kg,ridge,v_inf_kms,1.0,4,-2.939008577996223e+16,5.715156885079219e+16,0.5
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,dummy_mean,v_inf_kms,0.0,169,31.735502958579872,203.62123602892834,0.1952662721893491
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,dummy_mean,v_inf_kms,0.2,14,-87.00515873015873,87.00515873015873,0.0
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,dummy_mean,v_inf_kms,0.4,13,-109.19487179487182,109.19487179487182,0.0
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,dummy_mean,v_inf_kms,0.6,18,-60.191975308641986,149.50000000000003,0.1111111111111111
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,dummy_mean,v_inf_kms,0.8,7,-140.0404761904762,140.0404761904762,0.0
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,dummy_mean,v_inf_kms,1.0,4,-165.48888888888888,165.48888888888888,0.0
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,v_inf_kms,0.0,169,7.935884635979692,181.49947452152307,0.28994082840236685
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,v_inf_kms,0.2,14,2.9217091179906403,34.831844747115625,0.6428571428571429
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,v_inf_kms,0.4,13,-4.641446777431952,22.948234563391377,0.38461538461538464
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,v_inf_kms,0.6,18,-22.93590108573066,67.98754363187199,0.4444444444444444
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,v_inf_kms,0.8,7,-12.183170552711918,17.26800792064975,0.2857142857142857
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,gradient_boosting_regressor,v_inf_kms,1.0,4,-20.54093288365849,20.54093288365849,0.0
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,random_forest_regressor,v_inf_kms,0.0,169,9.794423873058651,177.51654752579617,0.28402366863905326
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,random_forest_regressor,v_inf_kms,0.2,14,-10.244182451799272,22.44776419339255,0.5
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,random_forest_regressor,v_inf_kms,0.4,13,-11.292988070250512,23.876199017423012,0.38461538461538464
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,random_forest_regressor,v_inf_kms,0.6,18,-59.94045254822341,103.80072141413117,0.3333333333333333
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,random_forest_regressor,v_inf_kms,0.8,7,-8.621766182230468,19.663969576719573,0.42857142857142855
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,random_forest_regressor,v_inf_kms,1.0,4,-35.43814660802161,35.43814660802161,0.0
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,ridge,v_inf_kms,0.0,169,3.2539923134696243,194.6291037618265,0.26627218934911245
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,ridge,v_inf_kms,0.2,14,-16.66861383881894,70.17729500933105,0.35714285714285715
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,ridge,v_inf_kms,0.4,13,8.02116932559401,57.71396030762303,0.6153846153846154
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,ridge,v_inf_kms,0.6,18,35.48814451181889,94.11012739745263,0.6111111111111112
regression,positive_bound_runs,without_fof_linking_length,bound_fragment_count,ridge,v_inf_kms,0.8,7,8.42687235233883,38.67195858194329,0.5714285714285714
