dataset,feature_set,target,model,group_feature,group_value,count,mean_residual,median_residual,mae_within_group
clean_subset,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,periapsis_Rm,1.8,2,1702958.3863636362,1702958.3863636362,1702958.3863636362
clean_subset,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,periapsis_Rm,1.9,2,455400.8863636363,455400.8863636363,1254935.0
clean_subset,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,periapsis_Rm,2.0,2,1591043.3863636362,1591043.3863636362,1591043.3863636362
clean_subset,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,periapsis_Rm,2.2,1,1637745.8863636362,1637745.8863636362,1637745.8863636362
clean_subset,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,periapsis_Rm,2.4,2,828661.3863636362,828661.3863636362,1217680.5
clean_subset,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,periapsis_Rm,2.6,1,442654.88636363635,442654.88636363635,442654.88636363635
clean_subset,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,periapsis_Rm,3.0,2,2154342.8863636362,2154342.8863636362,2154342.8863636362
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,1.2,8,-95948.45413812922,979.8882182211601,141941.76243421083
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,1.4,3,144483.7326276964,120253.71195250121,144483.7326276964
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,1.6,10,-22056.94902198452,-78688.11214130926,139011.56147383875
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,1.7,1,364317.8004694724,364317.8004694724,364317.8004694724
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,1.8,2,-97628.60152582615,-97628.60152582615,279455.0297866508
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,1.9,2,212125.3269134265,212125.3269134265,212125.3269134265
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,2.0,2,79651.7766710032,79651.7766710032,223720.18514129065
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,2.2,1,1368130.2041384138,1368130.2041384138,1368130.2041384138
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,2.4,2,-590653.5361031186,-590653.5361031186,728629.4283121302
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,2.6,1,-1133201.3664267897,-1133201.3664267897,1133201.3664267897
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,periapsis_Rm,3.0,2,263551.19949656655,263551.19949656655,263551.19949656655
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,1.2,8,-116729.73827967764,322.10216269841476,181713.23591417747
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,1.4,3,166525.1810467372,149904.06138095236,166525.1810467372
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,1.6,10,12949.624185269344,-6407.08845701065,112046.67273498085
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,1.7,1,-50168.257572750095,-50168.257572750095,50168.257572750095
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,1.8,2,269725.7781283078,269725.7781283078,269725.7781283078
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,1.9,2,104899.42087530092,104899.42087530092,205231.11146729227
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,2.0,2,11824.465623497963,11824.465623497963,11824.465623497963
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,2.2,1,988986.304578043,988986.304578043,988986.304578043
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,2.4,2,-246687.39282936451,-246687.39282936451,772974.1426785717
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,2.6,1,-350171.5223809527,-350171.5223809527,350171.5223809527
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,periapsis_Rm,3.0,2,948608.7833505289,948608.7833505289,948608.7833505289
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,periapsis_Rm,1.2,8,317873.3574370853,503407.0406615555,487046.18541458604
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,periapsis_Rm,1.4,3,-461783.24724531523,-472457.16941619443,461783.24724531523
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,periapsis_Rm,1.6,10,-359024.9561995086,-269129.3169875493,359024.9561995086
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,periapsis_Rm,1.7,1,-225995.69606673438,-225995.69606673438,225995.69606673438
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,periapsis_Rm,1.8,2,873292.8093878925,873292.8093878925,873292.8093878925
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,periapsis_Rm,1.9,2,-72681.10121274996,-72681.10121274996,746749.3653621392
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,periapsis_Rm,2.0,2,646485.1583618196,646485.1583618196,646485.1583618196
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,periapsis_Rm,2.2,1,1031171.9674547589,1031171.9674547589,1031171.9674547589
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,periapsis_Rm,2.4,2,-158743.81918184948,-158743.81918184948,1213271.7468527316
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,periapsis_Rm,2.6,1,-925581.6058184579,-925581.6058184579,925581.6058184579
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,periapsis_Rm,3.0,2,11217.561466520652,11217.561466520652,71251.2468527318
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,periapsis_Rm,1.1,3,-77.33844842284738,-86.00511508951405,97.33503836317135
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,periapsis_Rm,1.2,32,154.40113491048592,-171.00511508951405,465.28380754475705
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,periapsis_Rm,1.3,4,-169.00511508951405,-93.00511508951405,169.00511508951405
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,periapsis_Rm,1.4,3,-155.3384484228474,-153.00511508951405,155.3384484228474
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,periapsis_Rm,1.5,6,-125.17178175618069,-119.00511508951405,125.17178175618069
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,periapsis_Rm,1.6,16,-177.75511508951405,-156.50511508951405,213.25319693094627
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,periapsis_Rm,1.7,2,-260.00511508951405,-260.00511508951405,260.00511508951405
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,periapsis_Rm,1.8,6,-322.50511508951405,-329.50511508951405,322.50511508951405
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,periapsis_Rm,2.0,10,-164.70511508951404,-249.50511508951405,334.9040920716113
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,periapsis_Rm,2.2,3,-419.3384484228474,-444.00511508951405,419.3384484228474
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,periapsis_Rm,2.4,8,-261.88011508951405,-444.00511508951405,459.37883631713555
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,periapsis_Rm,2.6,3,-360.3384484228474,-356.00511508951405,360.3384484228474
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,periapsis_Rm,2.8,1,-444.00511508951405,-444.00511508951405,444.00511508951405
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,periapsis_Rm,3.0,1,-444.00511508951405,-444.00511508951405,444.00511508951405
full,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,periapsis_Rm,1.1,3,-239.2536483661672,-280.65023481156265,239.2536483661672
full,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,periapsis_Rm,1.2,32,72.96226448890963,9.406086498467438,151.79652330957475
full,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,periapsis_Rm,1.3,4,-90.06686971074448,-76.91078896722141,90.06686971074448
full,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,periapsis_Rm,1.4,3,-34.492908530693136,-35.64982506404232,34.492908530693136
full,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,periapsis_Rm,1.5,6,-68.50414320238332,-70.42718564767358,69.0248520674801
full,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,periapsis_Rm,1.6,16,-5.974054974263719,-40.129049389311064,137.27040833035755
full,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,periapsis_Rm,1.7,2,-43.55699768953497,-43.55699768953497,43.55699768953497
