mass_code,spin_code,spin_orientation,spin_period_hr,resolution_code,periapsis_code,periapsis_rm,velocity_code,v_inf_kms,v_inf_source,timestep,fof_linking_length,physical_output_type,physical_snapshot_date,physical_file,scenario_name,fof_file,row_count_aggregated,physical_file_count,n_fragments,n_fragments_min,n_fragments_max,total_fragment_mass_kg,total_fragment_mass_kg_min,total_fragment_mass_kg_max,bound_fragment_count,bound_fragment_count_min,bound_fragment_count_max,bound_mass_kg,bound_mass_kg_min,bound_mass_kg_max,bound_mass_fraction,bound_mass_fraction_min,bound_mass_fraction_max,largest_bound_fragment_mass_kg,largest_bound_fragment_mass_kg_min,largest_bound_fragment_mass_kg_max,unbound_fragment_count,unbound_fragment_count_min,unbound_fragment_count_max,unbound_mass_kg,unbound_mass_kg_min,unbound_mass_kg_max,unbound_mass_fraction,unbound_mass_fraction_min,unbound_mass_fraction_max,largest_unbound_fragment_mass_kg,largest_unbound_fragment_mass_kg_min,largest_unbound_fragment_mass_kg_max
A2000,,no_spin,,n65,r18,1.8,v02,0.2,physical_snapshot_filename,90000,0.0040,FullVolume,01:06:47 2023-04-21 BST,Ma_xp_A2000_n65_r18_v02_90000.hdf5,Ma_xp_A2000_n65_r18_v02_90000,Ma_xp_A2000_n65_r18_v02_90000_fof_0.0040_0000.hdf5,1,1,97,97,97,9.98811617155e+19,9.98811617155e+19,9.98811617155e+19,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,9.98811617155e+19,9.98811617155e+19,9.98811617155e+19,1,1,1,7.20689807946e+19,7.20689807946e+19,7.20689807946e+19
A2000,,no_spin,,n65,r20,2.0,v02,0.2,physical_snapshot_filename,90000,0.0040,FullVolume,11:20:47 2023-04-24 BST,Ma_xp_A2000_n65_r20_v02_90000.hdf5,Ma_xp_A2000_n65_r20_v02_90000,Ma_xp_A2000_n65_r20_v02_90000_fof_0.0040_0000.hdf5,1,1,5,5,5,9.99613128958e+19,9.99613128958e+19,9.99613128958e+19,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,9.99613128958e+19,9.99613128958e+19,9.99613128958e+19,1,1,1,8.78673421421e+19,8.78673421421e+19,8.78673421421e+19
A2000,s030z,prograde_z,3.0,n65,r12,1.2,v02,0.2,physical_snapshot_filename,90000,0.0040,FullVolume,20:58:28 2023-04-07 BST,Ma_xp_A2000_s030z_n65_r12_v02_90000.hdf5,Ma_xp_A2000_s030z_n65_r12_v02_90000,Ma_xp_A2000_s030z_n65_r12_v02_90000_fof_0.0040_0000.hdf5,1,1,367,367,367,9.93814824719e+19,9.93814824719e+19,9.93814824719e+19,132,132,132,2.47608092256e+19,2.47608092256e+19,2.47608092256e+19,0.249149123254,0.249149123254,0.249149123254,1.92981542903e+18,1.92981542903e+18,1.92981542903e+18,235,235,235,7.46206732463e+19,7.46206732463e+19,7.46206732463e+19,0.750850876746,0.750850876746,0.750850876746,3.17036386052e+18,3.17036386052e+18,3.17036386052e+18
A2000,s030z,prograde_z,3.0,n65,r16,1.6,v02,0.2,physical_snapshot_filename,90000,0.0040,FullVolume,13:39:36 2023-04-08 BST,Ma_xp_A2000_s030z_n65_r16_v02_90000.hdf5,Ma_xp_A2000_s030z_n65_r16_v02_90000,Ma_xp_A2000_s030z_n65_r16_v02_90000_fof_0.0040_0000.hdf5,1,1,366,366,366,9.93919926608e+19,9.93919926608e+19,9.93919926608e+19,129,129,129,2.28550035993e+19,2.28550035993e+19,2.28550035993e+19,0.229948137546,0.229948137546,0.229948137546,1.59597532782e+18,1.59597532782e+18,1.59597532782e+18,237,237,237,7.65369890615e+19,7.65369890615e+19,7.65369890615e+19,0.770051862454,0.770051862454,0.770051862454,2.92101434955e+18,2.92101434955e+18,2.92101434955e+18
A2000,s030z,prograde_z,3.0,n65,r20,2.0,v02,0.2,physical_snapshot_filename,90000,0.0040,FullVolume,13:05:47 2023-04-09 BST,Ma_xp_A2000_s030z_n65_r20_v02_90000.hdf5,Ma_xp_A2000_s030z_n65_r20_v02_90000,Ma_xp_A2000_s030z_n65_r20_v02_90000_fof_0.0040_0000.hdf5,1,1,346,346,346,9.94047999867e+19,9.94047999867e+19,9.94047999867e+19,130,130,130,2.19673017183e+19,2.19673017183e+19,2.19673017183e+19,0.220988339811,0.220988339811,0.220988339811,1.69361938796e+18,1.69361938796e+18,1.69361938796e+18,216,216,216,7.74374982683e+19,7.74374982683e+19,7.74374982683e+19,0.779011660189,0.779011660189,0.779011660189,3.76142038054e+18,3.76142038054e+18,3.76142038054e+18
A2000,s047z,prograde_z,4.7,n65,r12,1.2,v02,0.2,physical_snapshot_filename,90000,0.0040,FullVolume,01:10:38 2023-04-09 BST,Ma_xp_A2000_s047z_n65_r12_v02_90000.hdf5,Ma_xp_A2000_s047z_n65_r12_v02_90000,Ma_xp_A2000_s047z_n65_r12_v02_90000_fof_0.0040_0000.hdf5,1,1,343,343,343,9.99749904337e+19,9.99749904337e+19,9.99749904337e+19,125,125,125,2.51237844775e+19,2.51237844775e+19,2.51237844775e+19,0.251300693988,0.251300693988,0.251300693988,2.07979878177e+18,2.07979878177e+18,2.07979878177e+18,218,218,218,7.48512059562e+19,7.48512059562e+19,7.48512059562e+19,0.748699306012,0.748699306012,0.748699306012,3.41148011607e+18,3.41148011607e+18,3.41148011607e+18
A2000,s047z,prograde_z,4.7,n65,r16,1.6,v02,0.2,physical_snapshot_filename,90000,0.0040,FullVolume,08:27:43 2023-04-09 BST,Ma_xp_A2000_s047z_n65_r16_v02_90000.hdf5,Ma_xp_A2000_s047z_n65_r16_v02_90000,Ma_xp_A2000_s047z_n65_r16_v02_90000_fof_0.0040_0000.hdf5,1,1,339,339,339,9.99027767365e+19,9.99027767365e+19,9.99027767365e+19,131,131,131,2.24339350146e+19,2.24339350146e+19,2.24339350146e+19,0.224557672443,0.224557672443,0.224557672443,2.18321436564e+18,2.18321436564e+18,2.18321436564e+18,208,208,208,7.74688417219e+19,7.74688417219e+19,7.74688417219e+19,0.775442327557,0.775442327557,0.775442327557,4.2684877178e+18,4.2684877178e+18,4.2684877178e+18
A2000,s047z,prograde_z,4.7,n65,r20,2.0,v02,0.2,physical_snapshot_filename,90000,0.0040,FullVolume,23:24:36 2023-04-14 BST,Ma_xp_A2000_s047z_n65_r20_v02_90000.hdf5,Ma_xp_A2000_s047z_n65_r20_v02_90000,Ma_xp_A2000_s047z_n65_r20_v02_90000_fof_0.0040_0000.hdf5,1,1,272,272,272,9.99303078134e+19,9.99303078134e+19,9.99303078134e+19,79,79,79,1.47636188799e+19,1.47636188799e+19,1.47636188799e+19,0.147739151445,0.147739151445,0.147739151445,2.08340630213e+18,2.08340630213e+18,2.08340630213e+18,193,193,193,8.51666889335e+19,8.51666889335e+19,8.51666889335e+19,0.852260848555,0.852260848555,0.852260848555,2.95303073171e+19,2.95303073171e+19,2.95303073171e+19
A2000,,no_spin,,n65,r12,1.2,v04,0.4,physical_snapshot_filename,90000,0.0040,FullVolume,23:56:03 2023-04-09 BST,Ma_xp_A2000_n65_r12_v04_90000.hdf5,Ma_xp_A2000_n65_r12_v04_90000,Ma_xp_A2000_n65_r12_v04_90000_fof_0.0040_0000.hdf5,1,1,328,328,328,9.98756799704e+19,9.98756799704e+19,9.98756799704e+19,70,70,70,1.43775051416e+19,1.43775051416e+19,1.43775051416e+19,0.14395401509,0.14395401509,0.14395401509,2.1626882108e+18,2.1626882108e+18,2.1626882108e+18,258,258,258,8.54981748288e+19,8.54981748288e+19,8.54981748288e+19,0.85604598491,0.85604598491,0.85604598491,7.90461596459e+18,7.90461596459e+18,7.90461596459e+18
A2000,,no_spin,,n65,r14,1.4,v04,0.4,physical_snapshot_filename,90000,0.0040,FullVolume,02:57:43 2023-04-11 BST,Ma_xp_A2000_n65_r14_v04_90000.hdf5,Ma_xp_A2000_n65_r14_v04_90000,Ma_xp_A2000_n65_r14_v04_90000_fof_0.0040_0000.hdf5,1,1,294,294,294,9.98799848445e+19,9.98799848445e+19,9.98799848445e+19,67,67,67,1.11883367421e+19,1.11883367421e+19,1.11883367421e+19,0.112017805764,0.112017805764,0.112017805764,2.58109719432e+18,2.58109719432e+18,2.58109719432e+18,227,227,227,8.86916481025e+19,8.86916481025e+19,8.86916481025e+19,0.887982194236,0.887982194236,0.887982194236,8.12469103764e+18,8.12469103764e+18,8.12469103764e+18
A2000,,no_spin,,n65,r16,1.6,v04,0.4,physical_snapshot_filename,90000,0.0040,FullVolume,03:02:43 2023-04-14 BST,Ma_xp_A2000_n65_r16_v04_90000.hdf5,Ma_xp_A2000_n65_r16_v04_90000,Ma_xp_A2000_n65_r16_v04_90000_fof_0.0040_0000.hdf5,1,1,209,209,209,9.98832057572e+19,9.98832057572e+19,9.98832057572e+19,23,23,23,7.17188923315e+18,7.17188923315e+18,7.17188923315e+18,0.0718027538141,0.0718027538141,0.0718027538141,3.19059303411e+18,3.19059303411e+18,3.19059303411e+18,186,186,186,9.27113165241e+19,9.27113165241e+19,9.27113165241e+19,0.928197246186,0.928197246186,0.928197246186,2.8642588032e+19,2.8642588032e+19,2.8642588032e+19
A2000,,no_spin,,n65,r18,1.8,v04,0.4,physical_snapshot_filename,90000,0.0040,FullVolume,05:46:27 2023-04-23 BST,Ma_xp_A2000_n65_r18_v04_90000.hdf5,Ma_xp_A2000_n65_r18_v04_90000,Ma_xp_A2000_n65_r18_v04_90000_fof_0.0040_0000.hdf5,1,1,85,85,85,9.99283295083e+19,9.99283295083e+19,9.99283295083e+19,0,0,0,0,0,0,0,0,0,0,0,0,85,85,85,9.99283295083e+19,9.99283295083e+19,9.99283295083e+19,1,1,1,7.47499262911e+19,7.47499262911e+19,7.47499262911e+19
A2000,,no_spin,,n65,r20,2.0,v04,0.4,physical_snapshot_filename,90000,0.0040,FullVolume,17:52:29 2023-04-27 BST,Ma_xp_A2000_n65_r20_v04_90000.hdf5,Ma_xp_A2000_n65_r20_v04_90000,Ma_xp_A2000_n65_r20_v04_90000_fof_0.0040_0000.hdf5,1,1,2,2,2,9.99575035468e+19,9.99575035468e+19,9.99575035468e+19,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,9.99575035468e+19,9.99575035468e+19,9.99575035468e+19,1,1,1,8.94111195367e+19,8.94111195367e+19,8.94111195367e+19
A2000,s030z,prograde_z,3.0,n65,r12,1.2,v04,0.4,physical_snapshot_filename,90000,0.0040,FullVolume,16:20:13 2023-04-07 BST,Ma_xp_A2000_s030z_n65_r12_v04_90000.hdf5,Ma_xp_A2000_s030z_n65_r12_v04_90000,Ma_xp_A2000_s030z_n65_r12_v04_90000_fof_0.0040_0000.hdf5,1,1,374,374,374,9.93959890499e+19,9.93959890499e+19,9.93959890499e+19,139,139,139,2.17436927298e+19,2.17436927298e+19,2.17436927298e+19,0.218758251089,0.218758251089,0.218758251089,1.92043807488e+18,1.92043807488e+18,1.92043807488e+18,235,235,235,7.76522963201e+19,7.76522963201e+19,7.76522963201e+19,0.781241748911,0.781241748911,0.781241748911,3.68662182077e+18,3.68662182077e+18,3.68662182077e+18
A2000,s030z,prograde_z,3.0,n65,r20,2.0,v04,0.4,physical_snapshot_filename,90000,0.0040,FullVolume,18:20:12 2023-04-09 BST,Ma_xp_A2000_s030z_n65_r20_v04_90000.hdf5,Ma_xp_A2000_s030z_n65_r20_v04_90000,Ma_xp_A2000_s030z_n65_r20_v04_90000_fof_0.0040_0000.hdf5,1,1,315,315,315,9.94061216272e+19,9.94061216272e+19,9.94061216272e+19,100,100,100,1.66474468942e+19,1.66474468942e+19,1.66474468942e+19,0.1674690313,0.1674690313,0.1674690313,1.64424667434e+18,1.64424667434e+18,1.64424667434e+18,215,215,215,8.2758674733e+19,8.2758674733e+19,8.2758674733e+19,0.8325309687,0.8325309687,0.8325309687,4.22940699427e+18,4.22940699427e+18,4.22940699427e+18
A2000,s047z,prograde_z,4.7,n65,r12,1.2,v04,0.4,physical_snapshot_filename,90000,0.0040,FullVolume,20:12:07 2023-04-08 BST,Ma_xp_A2000_s047z_n65_r12_v04_90000.hdf5,Ma_xp_A2000_s047z_n65_r12_v04_90000,Ma_xp_A2000_s047z_n65_r12_v04_90000_fof_0.0040_0000.hdf5,1,1,342,342,342,9.9429210576e+19,9.9429210576e+19,9.9429210576e+19,124,124,124,2.18109099181e+19,2.18109099181e+19,2.18109099181e+19,0.219361189652,0.219361189652,0.219361189652,2.12732944486e+18,2.12732944486e+18,2.12732944486e+18,218,218,218,7.76183006578e+19,7.76183006578e+19,7.76183006578e+19,0.780638810348,0.780638810348,0.780638810348,3.2945837982e+18,3.2945837982e+18,3.2945837982e+18
A2000,s047z,prograde_z,4.7,n65,r16,1.6,v04,0.4,physical_snapshot_filename,90000,0.0040,FullVolume,10:43:28 2023-04-10 BST,Ma_xp_A2000_s047z_n65_r16_v04_90000.hdf5,Ma_xp_A2000_s047z_n65_r16_v04_90000,Ma_xp_A2000_s047z_n65_r16_v04_90000_fof_0.0040_0000.hdf5,1,1,349,349,349,9.99844206185e+19,9.99844206185e+19,9.99844206185e+19,117,117,117,1.84593969169e+19,1.84593969169e+19,1.84593969169e+19,0.184622732249,0.184622732249,0.184622732249,1.94416867391e+18,1.94416867391e+18,1.94416867391e+18,232,232,232,8.15250237016e+19,8.15250237016e+19,8.15250237016e+19,0.815377267751,0.815377267751,0.815377267751,4.15453437706e+18,4.15453437706e+18,4.15453437706e+18
A2000,s047z,prograde_z,4.7,n65,r20,2.0,v04,0.4,physical_snapshot_filename,90000,0.0040,FullVolume,11:18:24 2023-04-15 BST,Ma_xp_A2000_s047z_n65_r20_v04_90000.hdf5,Ma_xp_A2000_s047z_n65_r20_v04_90000,Ma_xp_A2000_s047z_n65_r20_v04_90000_fof_0.0040_0000.hdf5,1,1,220,220,220,9.99903382181e+19,9.99903382181e+19,9.99903382181e+19,46,46,46,9.20636033327e+18,9.20636033327e+18,9.20636033327e+18,0.0920724991768,0.0920724991768,0.0920724991768,2.16182240276e+18,2.16182240276e+18,2.16182240276e+18,174,174,174,9.07839778848e+19,9.07839778848e+19,9.07839778848e+19,0.907927500823,0.907927500823,0.907927500823,2.95010357703e+19,2.95010357703e+19,2.95010357703e+19
A2000,,no_spin,,n65,r12,1.2,v06,0.6,physical_snapshot_filename,90000,0.0040,FullVolume,10:26:43 2023-04-10 BST,Ma_xp_A2000_n65_r12_v06_90000.hdf5,Ma_xp_A2000_n65_r12_v06_90000,Ma_xp_A2000_n65_r12_v06_90000_fof_0.0040_0000.hdf5,1,1,294,294,294,9.98761445252e+19,9.98761445252e+19,9.98761445252e+19,43,43,43,7.38744263991e+18,7.38744263991e+18,7.38744263991e+18,0.0739660373859,0.0739660373859,0.0739660373859,1.85905522232e+18,1.85905522232e+18,1.85905522232e+18,251,251,251,9.24887018853e+19,9.24887018853e+19,9.24887018853e+19,0.926033962614,0.926033962614,0.926033962614,8.29691697083e+18,8.29691697083e+18,8.29691697083e+18
A2000,,no_spin,,n65,r14,1.4,v06,0.6,physical_snapshot_filename,90000,0.0040,FullVolume,12:20:47 2023-04-11 BST,Ma_xp_A2000_n65_r14_v06_90000.hdf5,Ma_xp_A2000_n65_r14_v06_90000,Ma_xp_A2000_n65_r14_v06_90000_fof_0.0040_0000.hdf5,1,1,273,273,273,9.98763303471e+19,9.98763303471e+19,9.98763303471e+19,29,29,29,5.42203534879e+18,5.42203534879e+18,5.42203534879e+18,0.0542874906392,0.0542874906392,0.0542874906392,1.54514008857e+18,1.54514008857e+18,1.54514008857e+18,244,244,244,9.44542949983e+19,9.44542949983e+19,9.44542949983e+19,0.945712509361,0.945712509361,0.945712509361,1.37527409355e+19,1.37527409355e+19,1.37527409355e+19
A2000,,no_spin,,n65,r16,1.6,v06,0.6,physical_snapshot_filename,90000,0.0040,FullVolume,04:33:04 2023-04-17 BST,Ma_xp_A2000_n65_r16_v06_90000.hdf5,Ma_xp_A2000_n65_r16_v06_90000,Ma_xp_A2000_n65_r16_v06_90000_fof_0.0040_0000.hdf5,1,1,191,191,191,9.98892759393e+19,9.98892759393e+19,9.98892759393e+19,0,0,0,0,0,0,0,0,0,0,0,0,191,191,191,9.98892759393e+19,9.98892759393e+19,9.98892759393e+19,1,1,1,3.20790544132e+19,3.20790544132e+19,3.20790544132e+19
A2000,,no_spin,,n65,r18,1.8,v06,0.6,physical_snapshot_filename,90000,0.0040,FullVolume,23:52:35 2023-04-23 BST,Ma_xp_A2000_n65_r18_v06_90000.hdf5,Ma_xp_A2000_n65_r18_v06_90000,Ma_xp_A2000_n65_r18_v06_90000_fof_0.0040_0000.hdf5,1,1,111,111,111,9.98488287043e+19,9.98488287043e+19,9.98488287043e+19,0,0,0,0,0,0,0,0,0,0,0,0,111,111,111,9.98488287043e+19,9.98488287043e+19,9.98488287043e+19,1,1,1,8.1283765052e+19,8.1283765052e+19,8.1283765052e+19
A2000,,no_spin,,n65,r20,2.0,v06,0.6,physical_snapshot_filename,90000,0.0040,FullVolume,05:34:06 2023-04-28 BST,Ma_xp_A2000_n65_r20_v06_90000.hdf5,Ma_xp_A2000_n65_r20_v06_90000,Ma_xp_A2000_n65_r20_v06_90000_fof_0.0040_0000.hdf5,1,1,82,82,82,9.95568715252e+19,9.95568715252e+19,9.95568715252e+19,0,0,0,0,0,0,0,0,0,0,0,0,82,82,82,9.95568715252e+19,9.95568715252e+19,9.95568715252e+19,1,1,1,9.01262860983e+19,9.01262860983e+19,9.01262860983e+19
A2000,s030x,equatorial,3.0,n65,r16,1.6,v06,0.6,physical_snapshot_filename,90000,0.0040,FullVolume,09:34:36 2023-06-19 BST,Ma_xp_A2000_s030x_n65_r16_v06_90000.hdf5,Ma_xp_A2000_s030x_n65_r16_v06_90000,Ma_xp_A2000_s030x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,1,1,432,432,432,9.81153193888e+19,9.81153193888e+19,9.81153193888e+19,0,0,0,0,0,0,0,0,0,0,0,0,432,432,432,9.81153193888e+19,9.81153193888e+19,9.81153193888e+19,1,1,1,2.35642840105e+19,2.35642840105e+19,2.35642840105e+19
A2000,s030y,equatorial,3.0,n65,r16,1.6,v06,0.6,physical_snapshot_filename,90000,0.0040,FullVolume,22:43:50 2023-06-12 BST,Ma_xp_A2000_s030y_n65_r16_v06_90000.hdf5,Ma_xp_A2000_s030y_n65_r16_v06_90000,Ma_xp_A2000_s030y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,1,1,3754,3754,3754,9.32008935269e+19,9.32008935269e+19,9.32008935269e+19,586,586,586,7.59474429878e+18,7.59474429878e+18,7.59474429878e+18,0.0814878914931,0.0814878914931,0.0814878914931,1.53200163325e+18,1.53200163325e+18,1.53200163325e+18,3168,3168,3168,8.56061492281e+19,8.56061492281e+19,8.56061492281e+19,0.918512108507,0.918512108507,0.918512108507,1.18292490494e+19,1.18292490494e+19,1.18292490494e+19
A2000,s030z,prograde_z,3.0,n65,r12,1.2,v06,0.6,physical_snapshot_filename,90000,0.0040,FullVolume,13:35:18 2023-04-06 BST,Ma_xp_A2000_s030z_n65_r12_v06_90000.hdf5,Ma_xp_A2000_s030z_n65_r12_v06_90000,Ma_xp_A2000_s030z_n65_r12_v06_90000_fof_0.0040_0000.hdf5,1,1,366,366,366,9.9372765938e+19,9.9372765938e+19,9.9372765938e+19,131,131,131,1.58811786027e+19,1.58811786027e+19,1.58811786027e+19,0.159814195095,0.159814195095,0.159814195095,1.54270062791e+18,1.54270062791e+18,1.54270062791e+18,235,235,235,8.34915873353e+19,8.34915873353e+19,8.34915873353e+19,0.840185804905,0.840185804905,0.840185804905,2.88315878901e+18,2.88315878901e+18,2.88315878901e+18
A2000,s030z,prograde_z,3.0,n65,r16,1.6,v06,0.6,physical_snapshot_filename,90000,0.0040,FullVolume,18:47:16 2023-04-08 BST,Ma_xp_A2000_s030z_n65_r16_v06_90000.hdf5,Ma_xp_A2000_s030z_n65_r16_v06_90000,Ma_xp_A2000_s030z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,1,1,341,341,341,9.91317868169e+19,9.91317868169e+19,9.91317868169e+19,112,112,112,1.4313366805e+19,1.4313366805e+19,1.4313366805e+19,0.144387257252,0.144387257252,0.144387257252,1.11093325789e+18,1.11093325789e+18,1.11093325789e+18,229,229,229,8.4818420012e+19,8.4818420012e+19,8.4818420012e+19,0.855612742748,0.855612742748,0.855612742748,3.4590479107e+18,3.4590479107e+18,3.4590479107e+18
A2000,s030z,prograde_z,3.0,n65,r20,2.0,v06,0.6,physical_snapshot_filename,90000,0.0040,FullVolume,16:26:28 2023-04-09 BST,Ma_xp_A2000_s030z_n65_r20_v06_90000.hdf5,Ma_xp_A2000_s030z_n65_r20_v06_90000,Ma_xp_A2000_s030z_n65_r20_v06_90000_fof_0.0040_0000.hdf5,1,1,299,299,299,9.9425253947e+19,9.9425253947e+19,9.9425253947e+19,72,72,72,1.07354027153e+19,1.07354027153e+19,1.07354027153e+19,0.107974606945,0.107974606945,0.107974606945,1.07147284815e+18,1.07147284815e+18,1.07147284815e+18,227,227,227,8.86898512317e+19,8.86898512317e+19,8.86898512317e+19,0.892025393055,0.892025393055,0.892025393055,4.67344674053e+18,4.67344674053e+18,4.67344674053e+18
A2000,s036x,equatorial,3.6,n65,r16,1.6,v06,0.6,physical_snapshot_filename,90000,0.0040,FullVolume,16:41:57 2023-06-23 BST,Ma_xp_A2000_s036x_n65_r16_v06_90000.hdf5,Ma_xp_A2000_s036x_n65_r16_v06_90000,Ma_xp_A2000_s036x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,1,1,538,538,538,9.86025905355e+19,9.86025905355e+19,9.86025905355e+19,0,0,0,0,0,0,0,0,0,0,0,0,538,538,538,9.86025905355e+19,9.86025905355e+19,9.86025905355e+19,1,1,1,3.20151032753e+19,3.20151032753e+19,3.20151032753e+19
A2000,s036y,equatorial,3.6,n65,r16,1.6,v06,0.6,physical_snapshot_filename,90000,0.0040,FullVolume,07:11:22 2023-06-17 BST,Ma_xp_A2000_s036y_n65_r16_v06_90000.hdf5,Ma_xp_A2000_s036y_n65_r16_v06_90000,Ma_xp_A2000_s036y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,1,1,3299,3299,3299,9.36062991541e+19,9.36062991541e+19,9.36062991541e+19,566,566,566,5.42379290128e+18,5.42379290128e+18,5.42379290128e+18,0.0579426058961,0.0579426058961,0.0579426058961,1.59879930552e+18,1.59879930552e+18,1.59879930552e+18,2733,2733,2733,8.81825062528e+19,8.81825062528e+19,8.81825062528e+19,0.942057394104,0.942057394104,0.942057394104,1.67245043428e+19,1.67245043428e+19,1.67245043428e+19
A2000,s036z,prograde_z,3.6,n65,r16,1.6,v06,0.6,physical_snapshot_filename,90000,0.0040,FullVolume,19:20:12 2023-05-30 BST,Ma_xp_A2000_s036z_n65_r16_v06_90000.hdf5,Ma_xp_A2000_s036z_n65_r16_v06_90000,Ma_xp_A2000_s036z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,1,1,348,348,348,1.00073015857e+20,1.00073015857e+20,1.00073015857e+20,94,94,94,1.30877799203e+19,1.30877799203e+19,1.30877799203e+19,0.130782307381,0.130782307381,0.130782307381,1.23401194491e+18,1.23401194491e+18,1.23401194491e+18,254,254,254,8.69852359364e+19,8.69852359364e+19,8.69852359364e+19,0.869217692619,0.869217692619,0.869217692619,3.3352846974e+18,3.3352846974e+18,3.3352846974e+18
A2000,s047mz,retrograde_z,4.7,n65,r16,1.6,v06,0.6,physical_snapshot_filename,90000,0.0040,FullVolume,20:56:44 2023-06-15 BST,Ma_xp_A2000_s047mz_n65_r16_v06_90000.hdf5,Ma_xp_A2000_s047mz_n65_r16_v06_90000,Ma_xp_A2000_s047mz_n65_r16_v06_90000_fof_0.0040_0000.hdf5,1,1,1,1,1,1.00070020112e+20,1.00070020112e+20,1.00070020112e+20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.00070020112e+20,1.00070020112e+20,1.00070020112e+20,1,1,1,1.00070020112e+20,1.00070020112e+20,1.00070020112e+20
A2000,s047x,equatorial,4.7,n65,r16,1.6,v06,0.6,physical_snapshot_filename,90000,0.0040,FullVolume,22:05:15 2023-06-22 BST,Ma_xp_A2000_s047x_n65_r16_v06_90000.hdf5,Ma_xp_A2000_s047x_n65_r16_v06_90000,Ma_xp_A2000_s047x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,1,1,283,283,283,9.92689923692e+19,9.92689923692e+19,9.92689923692e+19,0,0,0,0,0,0,0,0,0,0,0,0,283,283,283,9.92689923692e+19,9.92689923692e+19,9.92689923692e+19,1,1,1,3.38118960302e+19,3.38118960302e+19,3.38118960302e+19
A2000,s047y,equatorial,4.7,n65,r16,1.6,v06,0.6,physical_snapshot_filename,90000,0.0040,FullVolume,18:30:52 2023-06-18 BST,Ma_xp_A2000_s047y_n65_r16_v06_90000.hdf5,Ma_xp_A2000_s047y_n65_r16_v06_90000,Ma_xp_A2000_s047y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,1,1,1462,1462,1462,9.70232160053e+19,9.70232160053e+19,9.70232160053e+19,147,147,147,4.02140421752e+18,4.02140421752e+18,4.02140421752e+18,0.0414478552979,0.0414478552979,0.0414478552979,2.00527500575e+18,2.00527500575e+18,2.00527500575e+18,1315,1315,1315,9.30018117878e+19,9.30018117878e+19,9.30018117878e+19,0.958552144702,0.958552144702,0.958552144702,2.59603178191e+19,2.59603178191e+19,2.59603178191e+19
A2000,s047z,prograde_z,4.7,n65,r12,1.2,v06,0.6,physical_snapshot_filename,90000,0.0040,FullVolume,04:08:38 2023-04-09 BST,Ma_xp_A2000_s047z_n65_r12_v06_90000.hdf5,Ma_xp_A2000_s047z_n65_r12_v06_90000,Ma_xp_A2000_s047z_n65_r12_v06_90000_fof_0.0040_0000.hdf5,1,1,319,319,319,9.99906546668e+19,9.99906546668e+19,9.99906546668e+19,89,89,89,1.54251558386e+19,1.54251558386e+19,1.54251558386e+19,0.154265975055,0.154265975055,0.154265975055,1.6451558673e+18,1.6451558673e+18,1.6451558673e+18,230,230,230,8.45654988282e+19,8.45654988282e+19,8.45654988282e+19,0.845734024945,0.845734024945,0.845734024945,3.65938638415e+18,3.65938638415e+18,3.65938638415e+18
A2000,s047z,prograde_z,4.7,n65,r16,1.6,v06,0.6,physical_snapshot_filename,90000,0.0040,FullVolume,17:37:45 2023-04-10 BST,Ma_xp_A2000_s047z_n65_r16_v06_90000.hdf5,Ma_xp_A2000_s047z_n65_r16_v06_90000,Ma_xp_A2000_s047z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,1,1,319,319,319,9.99860028643e+19,9.99860028643e+19,9.99860028643e+19,72,72,72,1.2043453588e+19,1.2043453588e+19,1.2043453588e+19,0.120451395625,0.120451395625,0.120451395625,1.36867424053e+18,1.36867424053e+18,1.36867424053e+18,247,247,247,8.79425492763e+19,8.79425492763e+19,8.79425492763e+19,0.879548604375,0.879548604375,0.879548604375,4.15231923298e+18,4.15231923298e+18,4.15231923298e+18
A2000,s047z,prograde_z,4.7,n65,r20,2.0,v06,0.6,physical_snapshot_filename,90000,0.0040,FullVolume,03:01:07 2023-04-16 BST,Ma_xp_A2000_s047z_n65_r20_v06_90000.hdf5,Ma_xp_A2000_s047z_n65_r20_v06_90000,Ma_xp_A2000_s047z_n65_r20_v06_90000_fof_0.0040_0000.hdf5,1,1,215,215,215,1.00005084749e+20,1.00005084749e+20,1.00005084749e+20,11,11,11,3.08148693718e+18,3.08148693718e+18,3.08148693718e+18,0.0308133025927,0.0308133025927,0.0308133025927,1.83768353323e+18,1.83768353323e+18,1.83768353323e+18,204,204,204,9.69235978118e+19,9.69235978118e+19,9.69235978118e+19,0.969186697407,0.969186697407,0.969186697407,3.39787596696e+19,3.39787596696e+19,3.39787596696e+19
