fof_file,physical_file,mass_code,resolution_code,periapsis_code,velocity_code,spin_code,timestep,fof_linking_length,n_fragments,total_fragment_mass_kg,bound_fragment_count,bound_mass_kg,bound_mass_fraction,largest_bound_fragment_mass_kg,unbound_fragment_count,unbound_mass_kg,unbound_mass_fraction,largest_unbound_fragment_mass_kg,physical_path,physical_exists,fof_filename_exists_in_source,metadata_status,metadata_conflicts,spin_orientation,spin_period_hr,periapsis_rm,v_inf_kms,v_inf_source,physical_snapshot_date,physical_output_type,physical_run_name,physical_particle_count,scenario_name
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r13_v00_90000.hdf5,A2000,n65,r13,v00,,90000,0.0040,350,9.98671631331474e+19,109,2.0278744206288105e+19,0.20305717685453398,3.4377361642719534e+18,241,7.95884189268593e+19,0.7969428231454662,6.659702129602166e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r13_v00_90000.hdf5,True,False,mapped,,no_spin,,1.3,0.0,physical_snapshot_filename,05:28:22 2023-04-10 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r13_v00_90000
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0045_0000.hdf5,Ma_xp_A2000_n65_r13_v00_90000.hdf5,A2000,n65,r13,v00,,90000,0.0045,351,9.987276876053576e+19,109,2.0280509514360672e+19,0.20306345529467706,3.4377361642719534e+18,242,7.959225924617508e+19,0.7969365447053228,6.659702129602166e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r13_v00_90000.hdf5,True,False,mapped,,no_spin,,1.3,0.0,physical_snapshot_filename,05:28:22 2023-04-10 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r13_v00_90000
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0050_0000.hdf5,Ma_xp_A2000_n65_r13_v00_90000.hdf5,A2000,n65,r13,v00,,90000,0.0050,351,9.987614452509558e+19,109,2.0281066980067803e+19,0.2030621734199185,3.4377361642719534e+18,242,7.95950775450278e+19,0.7969378265800816,6.659702129602166e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r13_v00_90000.hdf5,True,False,mapped,,no_spin,,1.3,0.0,physical_snapshot_filename,05:28:22 2023-04-10 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r13_v00_90000
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0060_0000.hdf5,Ma_xp_A2000_n65_r13_v00_90000.hdf5,A2000,n65,r13,v00,,90000,0.0060,353,9.988370128245886e+19,110,2.028348266479869e+19,0.2030709956115812,3.4380768377596426e+18,243,7.96002186176602e+19,0.7969290043884191,6.659702129602166e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r13_v00_90000.hdf5,True,False,mapped,,no_spin,,1.3,0.0,physical_snapshot_filename,05:28:22 2023-04-10 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r13_v00_90000
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0080_0000.hdf5,Ma_xp_A2000_n65_r13_v00_90000.hdf5,A2000,n65,r13,v00,,90000,0.0080,353,9.988986437555434e+19,110,2.0284752447798264e+19,0.20307117818814932,3.4380768377596426e+18,243,7.960511192775608e+19,0.7969288218118507,6.659733099919229e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r13_v00_90000.hdf5,True,False,mapped,,no_spin,,1.3,0.0,physical_snapshot_filename,05:28:22 2023-04-10 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r13_v00_90000
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0010_0000.hdf5,Ma_xp_A2000_n65_r14_v00_90000.hdf5,A2000,n65,r14,v00,,90000,0.0010,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r14_v00_90000.hdf5,True,False,mapped,,no_spin,,1.4,0.0,physical_snapshot_filename,12:55:03 2023-03-29 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r14_v00_90000
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A2000_n65_r14_v00_90000.hdf5,A2000,n65,r14,v00,,90000,0.0020,5849,1.208585653053645e+19,1443,2.700921351035611e+18,0.22347785977860904,5.224692488472764e+16,4406,9.384935179500837e+18,0.7765221402213908,4.580819596738193e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r14_v00_90000.hdf5,True,False,mapped,,no_spin,,1.4,0.0,physical_snapshot_filename,12:55:03 2023-03-29 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r14_v00_90000
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0030_0000.hdf5,Ma_xp_A2000_n65_r14_v00_90000.hdf5,A2000,n65,r14,v00,,90000,0.0030,294,9.985731457240174e+19,92,1.8335078077752519e+19,0.18361276944272956,2.720432650783778e+18,202,8.152223649464921e+19,0.8163872305572704,8.031594264549319e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r14_v00_90000.hdf5,True,False,mapped,,no_spin,,1.4,0.0,physical_snapshot_filename,12:55:03 2023-03-29 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r14_v00_90000
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0035_0000.hdf5,Ma_xp_A2000_n65_r14_v00_90000.hdf5,A2000,n65,r14,v00,,90000,0.0035,292,9.987066277905573e+19,91,1.8339166159604791e+19,0.18362916245160604,2.720773324271467e+18,201,8.153149661945096e+19,0.8163708375483941,8.031687175500508e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r14_v00_90000.hdf5,True,False,mapped,,no_spin,,1.4,0.0,physical_snapshot_filename,12:55:03 2023-03-29 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r14_v00_90000
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r14_v00_90000.hdf5,A2000,n65,r14,v00,,90000,0.0040,291,9.987821953641905e+19,91,1.8341148259896801e+19,0.18363511429245077,2.721578552515096e+18,200,8.153707127652224e+19,0.8163648857075492,8.032027848988203e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r14_v00_90000.hdf5,True,False,mapped,,no_spin,,1.4,0.0,physical_snapshot_filename,12:55:03 2023-03-29 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r14_v00_90000
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0045_0000.hdf5,Ma_xp_A2000_n65_r14_v00_90000.hdf5,A2000,n65,r14,v00,,90000,0.0045,293,9.988370128253914e+19,91,1.8342789686701122e+19,0.18364146954081345,2.7217334041004093e+18,202,8.154091159583801e+19,0.8163585304591865,8.032027848988203e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r14_v00_90000.hdf5,True,False,mapped,,no_spin,,1.4,0.0,physical_snapshot_filename,12:55:03 2023-03-29 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r14_v00_90000
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0050_0000.hdf5,Ma_xp_A2000_n65_r14_v00_90000.hdf5,A2000,n65,r14,v00,,90000,0.0050,293,9.988726286900134e+19,91,1.8343625885261814e+19,0.18364329303245439,2.7218263150515973e+18,202,8.154363698373953e+19,0.8163567069675457,8.032182700573519e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r14_v00_90000.hdf5,True,False,mapped,,no_spin,,1.4,0.0,physical_snapshot_filename,12:55:03 2023-03-29 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r14_v00_90000
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0060_0000.hdf5,Ma_xp_A2000_n65_r14_v00_90000.hdf5,A2000,n65,r14,v00,,90000,0.0060,292,9.989014310848818e+19,91,1.8344678876041945e+19,0.18364853933704198,2.722043107271036e+18,201,8.154546423244625e+19,0.816351460662958,8.032182700573519e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r14_v00_90000.hdf5,True,False,mapped,,no_spin,,1.4,0.0,physical_snapshot_filename,12:55:03 2023-03-29 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r14_v00_90000
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0080_0000.hdf5,Ma_xp_A2000_n65_r14_v00_90000.hdf5,A2000,n65,r14,v00,,90000,0.0080,290,9.989602746873034e+19,90,1.8345886718407391e+19,0.1836498125428467,2.722290869807537e+18,200,8.155014075032294e+19,0.8163501874571533,8.032182700573519e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r14_v00_90000.hdf5,True,False,mapped,,no_spin,,1.4,0.0,physical_snapshot_filename,12:55:03 2023-03-29 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r14_v00_90000
Ma_xp_A2000_n65_r14_v02_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r14_v02_90000.hdf5,A2000,n65,r14,v02,,90000,0.0040,322,9.987035307592067e+19,88,1.587572519980698e+19,0.1589633430827903,1.9516564703374676e+18,234,8.39946278761137e+19,0.8410366569172097,1.101285892562483e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r14_v02_90000.hdf5,True,False,mapped,,no_spin,,1.4,0.2,physical_snapshot_filename,13:52:26 2023-04-10 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r14_v02_90000
Ma_xp_A2000_n65_r14_v04_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r14_v04_90000.hdf5,A2000,n65,r14,v04,,90000,0.0040,294,9.987998484453772e+19,67,1.118833674205635e+19,0.11201780576429694,2.5810971943188884e+18,227,8.869164810248138e+19,0.8879821942357031,8.124691037641202e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r14_v04_90000.hdf5,True,False,mapped,,no_spin,,1.4,0.4,physical_snapshot_filename,02:57:43 2023-04-11 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r14_v04_90000
Ma_xp_A2000_n65_r14_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r14_v06_90000.hdf5,A2000,n65,r14,v06,,90000,0.0040,273,9.987633034710393e+19,29,5.422035348793983e+18,0.054287490639179294,1.545140088573045e+18,244,9.445429499830996e+19,0.9457125093608209,1.3752740935478585e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r14_v06_90000.hdf5,True,False,mapped,,no_spin,,1.4,0.6,physical_snapshot_filename,12:20:47 2023-04-11 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r14_v06_90000
Ma_xp_A2000_n65_r14_v08_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r14_v08_90000.hdf5,A2000,n65,r14,v08,,90000,0.0040,239,9.988456845135117e+19,0,0.0,0.0,0.0,239,9.988456845135117e+19,1.0,1.612181533914729e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r14_v08_90000.hdf5,True,False,mapped,,no_spin,,1.4,0.8,physical_snapshot_filename,19:17:45 2023-06-03 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r14_v08_90000
Ma_xp_A2000_n65_r14_v10_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r14_v10_90000.hdf5,A2000,n65,r14,v10,,90000,0.0040,216,9.989426216050056e+19,0,0.0,0.0,0.0,216,9.989426216050056e+19,1.0,2.241495279585789e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r14_v10_90000.hdf5,True,False,mapped,,no_spin,,1.4,1.0,physical_snapshot_filename,13:06:57 2023-06-10 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r14_v10_90000
Ma_xp_A2000_n65_r15_v00_90000_fof_0.0010_0000.hdf5,Ma_xp_A2000_n65_r15_v00_90000.hdf5,A2000,n65,r15,v00,,90000,0.0010,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r15_v00_90000.hdf5,True,False,mapped,,no_spin,,1.5,0.0,physical_snapshot_filename,15:16:14 2023-04-11 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r15_v00_90000
Ma_xp_A2000_n65_r15_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A2000_n65_r15_v00_90000.hdf5,A2000,n65,r15,v00,,90000,0.0020,4797,1.1073529776709026e+19,1185,2.3667826002464456e+18,0.2137333486224513,1.0644497974440363e+17,3612,8.70674717646258e+18,0.7862666513775487,5.197748312626301e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r15_v00_90000.hdf5,True,False,mapped,,no_spin,,1.5,0.0,physical_snapshot_filename,15:16:14 2023-04-11 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r15_v00_90000
Ma_xp_A2000_n65_r15_v00_90000_fof_0.0030_0000.hdf5,Ma_xp_A2000_n65_r15_v00_90000.hdf5,A2000,n65,r15,v00,,90000,0.0030,294,9.98544653031817e+19,72,1.6012397209004098e+19,0.16035734766979806,2.6865201536001695e+18,222,8.384206809417759e+19,0.8396426523302017,1.5365798929343293e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r15_v00_90000.hdf5,True,False,mapped,,no_spin,,1.5,0.0,physical_snapshot_filename,15:16:14 2023-04-11 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r15_v00_90000
Ma_xp_A2000_n65_r15_v00_90000_fof_0.0035_0000.hdf5,Ma_xp_A2000_n65_r15_v00_90000.hdf5,A2000,n65,r15,v00,,90000,0.0035,295,9.986886650061583e+19,72,1.6015091626588547e+19,0.16036120352372069,2.686551123917232e+18,223,8.38537748740273e+19,0.8396387964762794,1.5365829899660356e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r15_v00_90000.hdf5,True,False,mapped,,no_spin,,1.5,0.0,physical_snapshot_filename,15:16:14 2023-04-11 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r15_v00_90000
Ma_xp_A2000_n65_r15_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r15_v00_90000.hdf5,A2000,n65,r15,v00,,90000,0.0040,293,9.987533929688215e+19,72,1.6016547231490494e+19,0.16036538493131797,2.6867059755025454e+18,221,8.385879206539162e+19,0.8396346150686818,1.5365829899660356e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r15_v00_90000.hdf5,True,False,mapped,,no_spin,,1.5,0.0,physical_snapshot_filename,15:16:14 2023-04-11 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r15_v00_90000
Ma_xp_A2000_n65_r15_v00_90000_fof_0.0045_0000.hdf5,Ma_xp_A2000_n65_r15_v00_90000.hdf5,A2000,n65,r15,v00,,90000,0.0045,292,9.988054231014865e+19,72,1.6017724103538876e+19,0.16036881391573451,2.686829856770796e+18,220,8.38628182066098e+19,0.8396311860842658,1.5365829899660356e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r15_v00_90000.hdf5,True,False,mapped,,no_spin,,1.5,0.0,physical_snapshot_filename,15:16:14 2023-04-11 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r15_v00_90000
Ma_xp_A2000_n65_r15_v00_90000_fof_0.0050_0000.hdf5,Ma_xp_A2000_n65_r15_v00_90000.hdf5,A2000,n65,r15,v00,,90000,0.0050,291,9.988376322312321e+19,72,1.601837448019719e+19,0.16037015389993753,2.686922767721984e+18,219,8.386538874292601e+19,0.8396298461000623,1.5365922810611542e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r15_v00_90000.hdf5,True,False,mapped,,no_spin,,1.5,0.0,physical_snapshot_filename,15:16:14 2023-04-11 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r15_v00_90000
Ma_xp_A2000_n65_r15_v00_90000_fof_0.0060_0000.hdf5,Ma_xp_A2000_n65_r15_v00_90000.hdf5,A2000,n65,r15,v00,,90000,0.0060,290,9.989008116780399e+19,73,1.6020170758586827e+19,0.1603779932030965,2.6869537380390467e+18,217,8.386991040921715e+19,0.8396220067969034,1.5365922810611542e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r15_v00_90000.hdf5,True,False,mapped,,no_spin,,1.5,0.0,physical_snapshot_filename,15:16:14 2023-04-11 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r15_v00_90000
Ma_xp_A2000_n65_r15_v00_90000_fof_0.0080_0000.hdf5,Ma_xp_A2000_n65_r15_v00_90000.hdf5,A2000,n65,r15,v00,,90000,0.0080,289,9.989491253726572e+19,73,1.6021223749366956e+19,0.16038077758354563,2.6870466489902346e+18,216,8.387368878789876e+19,0.8396192224164544,1.5365922810611542e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r15_v00_90000.hdf5,True,False,mapped,,no_spin,,1.5,0.0,physical_snapshot_filename,15:16:14 2023-04-11 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r15_v00_90000
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0010_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,,90000,0.0010,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r16_v00_90000.hdf5,True,False,mapped,,no_spin,,1.6,0.0,physical_snapshot_filename,03:15:50 2023-04-30 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r16_v00_90000
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,,90000,0.0020,6319,1.226344032857396e+19,1541,2.54845448013603e+18,0.20780909857718322,2.3422850794494176e+17,4778,9.71498584843793e+18,0.7921909014228168,4.7136822569369875e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r16_v00_90000.hdf5,True,False,mapped,,no_spin,,1.6,0.0,physical_snapshot_filename,03:15:50 2023-04-30 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r16_v00_90000
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0030_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,,90000,0.0030,263,9.985025333990946e+19,56,1.41716454440677e+19,0.14192898836044707,2.883274577899223e+18,207,8.567860789584173e+19,0.8580710116395527,2.39821127798365e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r16_v00_90000.hdf5,True,False,mapped,,no_spin,,1.6,0.0,physical_snapshot_filename,03:15:50 2023-04-30 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r16_v00_90000
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0035_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,,90000,0.0035,261,9.986601723129437e+19,55,1.4174401802286277e+19,0.14193418537416685,2.8833984591674737e+18,206,8.569161542900806e+19,0.8580658146258329,2.398220569078769e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r16_v00_90000.hdf5,True,False,mapped,,no_spin,,1.6,0.0,physical_snapshot_filename,03:15:50 2023-04-30 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r16_v00_90000
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,,90000,0.0040,265,9.9878684090973e+19,56,1.4176879427651293e+19,0.14194099128036666,2.8833984591674737e+18,209,8.570180466332169e+19,0.8580590087196333,2.398239151269006e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r16_v00_90000.hdf5,True,False,mapped,,no_spin,,1.6,0.0,physical_snapshot_filename,03:15:50 2023-04-30 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r16_v00_90000
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0045_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,,90000,0.0045,266,9.988500203565377e+19,56,1.4177622715260797e+19,0.14193945463604357,2.8833984591674737e+18,210,8.570737932039297e+19,0.8580605453639565,2.3982422483007123e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r16_v00_90000.hdf5,True,False,mapped,,no_spin,,1.6,0.0,physical_snapshot_filename,03:15:50 2023-04-30 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r16_v00_90000
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0050_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,,90000,0.0050,267,9.988809906736005e+19,56,1.417802532938261e+19,0.14193908445310974,2.8833984591674737e+18,211,8.571007373797743e+19,0.8580609155468901,2.3982453453324186e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r16_v00_90000.hdf5,True,False,mapped,,no_spin,,1.6,0.0,physical_snapshot_filename,03:15:50 2023-04-30 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r16_v00_90000
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0060_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,,90000,0.0060,265,9.989333305094364e+19,56,1.4178675706040928e+19,0.14193815816326885,2.8833984591674737e+18,209,8.571465734490271e+19,0.8580618418367312,2.3982453453324186e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r16_v00_90000.hdf5,True,False,mapped,,no_spin,,1.6,0.0,physical_snapshot_filename,03:15:50 2023-04-30 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r16_v00_90000
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0080_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,,90000,0.0080,258,9.990154018496527e+19,55,1.4179604815552805e+19,0.14193579787958838,2.8833984591674737e+18,203,8.572193536941244e+19,0.8580642021204115,2.398251539395831e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r16_v00_90000.hdf5,True,False,mapped,,no_spin,,1.6,0.0,physical_snapshot_filename,03:15:50 2023-04-30 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r16_v00_90000
Ma_xp_A2000_n65_r16_v02_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r16_v02_90000.hdf5,A2000,n65,r16,v02,,90000,0.0040,253,9.988240052900348e+19,42,1.3190381918254498e+19,0.13205912000907832,2.9722832691372964e+18,211,8.669201861074896e+19,0.8679408799909215,2.548884967522687e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r16_v02_90000.hdf5,True,False,mapped,,no_spin,,1.6,0.2,physical_snapshot_filename,07:13:33 2023-04-13 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r16_v02_90000
Ma_xp_A2000_n65_r16_v04_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r16_v04_90000.hdf5,A2000,n65,r16,v04,,90000,0.0040,209,9.988320575722503e+19,23,7.171889233150896e+18,0.07180275381411774,3.1905930341119585e+18,186,9.271131652407414e+19,0.9281972461858824,2.8642588031982055e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r16_v04_90000.hdf5,True,False,mapped,,no_spin,,1.6,0.4,physical_snapshot_filename,03:02:43 2023-04-14 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r16_v04_90000
Ma_xp_A2000_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r16_v06_90000.hdf5,A2000,n65,r16,v06,,90000,0.0040,191,9.988927593926489e+19,0,0.0,0.0,0.0,191,9.988927593926489e+19,1.0,3.2079054413197554e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r16_v06_90000.hdf5,True,False,mapped,,no_spin,,1.6,0.6,physical_snapshot_filename,04:33:04 2023-04-17 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r16_v06_90000
Ma_xp_A2000_n65_r16_v08_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r16_v08_90000.hdf5,A2000,n65,r16,v08,,90000,0.0040,152,9.989413827884818e+19,0,0.0,0.0,0.0,152,9.989413827884818e+19,1.0,3.876399735106134e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r16_v08_90000.hdf5,True,False,mapped,,no_spin,,1.6,0.8,physical_snapshot_filename,04:03:31 2023-06-11 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r16_v08_90000
Ma_xp_A2000_n65_r16_v10_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r16_v10_90000.hdf5,A2000,n65,r16,v10,,90000,0.0040,232,9.944596682037058e+19,0,0.0,0.0,0.0,232,9.944596682037058e+19,1.0,5.663157849245583e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r16_v10_90000.hdf5,True,False,mapped,,no_spin,,1.6,1.0,physical_snapshot_filename,20:10:30 2023-06-15 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r16_v10_90000
Ma_xp_A2000_n65_r17_v00_90000_fof_0.0010_0000.hdf5,Ma_xp_A2000_n65_r17_v00_90000.hdf5,A2000,n65,r17,v00,,90000,0.0010,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r17_v00_90000.hdf5,True,False,mapped,,no_spin,,1.7,0.0,physical_snapshot_filename,14:23:36 2023-04-17 BST,FullVolume,Untitled SWIFT simulation,3227695,Ma_xp_A2000_n65_r17_v00_90000
