simulation_id,filename,file_path,file_size_bytes,mass_code,mass_value,special_case_code,spin_code,spin_value,spin_axis,has_explicit_spin,resolution_code,resolution_value,periapsis_code,periapsis_value,velocity_code,velocity_value,timestep,fof_linking_length,chunk_index,parttype_group,particle_count_total,n_fof_groups,fragment_count_min_particles,largest_fragment_particle_count,mass_metrics_available,mass_unit,total_particle_mass_kg,largest_fragment_mass_kg,total_fragment_mass_kg,fragment_mass_fraction,particle_count_metrics_are_proxies,excluded_group_ids,min_particles
Ma_xp_A2000_n65_r12_v00_90000_fof_0.0050_0000,Ma_xp_A2000_n65_r12_v00_90000_fof_0.0050_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v00_90000_fof_0.0050_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r12,12,v00,0,90000,0.005,0,PartType0,3227695,335,335,211538,True,kg,9.988196694829433e+19,6.551399980477479e+18,9.988196694829433e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r12_v00_90000_fof_0.0060_0000,Ma_xp_A2000_n65_r12_v00_90000_fof_0.0060_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v00_90000_fof_0.0060_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r12,12,v00,0,90000,0.006,0,PartType0,3227695,335,335,211547,True,kg,9.988887333118699e+19,6.55167871338229e+18,9.988887333118699e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r12_v00_90000_fof_0.0080_0000,Ma_xp_A2000_n65_r12_v00_90000_fof_0.0080_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v00_90000_fof_0.0080_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r12,12,v00,0,90000,0.008,0,PartType0,3227695,335,335,211562,True,kg,9.98963371801703e+19,6.552143268491952e+18,9.98963371801703e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r12_v00_96000_fof_0.0040_0000,Ma_xp_A2000_n65_r12_v00_96000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v00_96000_fof_0.0040_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r12,12,v00,0,96000,0.004,0,PartType0,3227695,270,270,214481,True,kg,9.98963061883749e+19,6.64254562525931e+18,9.98963061883749e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r12_v02_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r12_v02_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v02_90000_fof_0.0040_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r12,12,v02,2,90000,0.004,0,PartType0,3227690,356,356,177400,True,kg,9.98618672464754e+19,5.494132571900171e+18,9.98618672464754e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r12_v04_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r12_v04_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v04_90000_fof_0.0040_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r12,12,v04,4,90000,0.004,0,PartType0,3227695,328,328,255232,True,kg,9.987567990885124e+19,7.904615945134766e+18,9.987567990885124e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r12_v06_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r12_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v06_90000_fof_0.0040_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r12,12,v06,6,90000,0.004,0,PartType0,3227695,294,294,267899,True,kg,9.987614452577581e+19,8.296921574038078e+18,9.987614452577581e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r12_v08_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r12_v08_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v08_90000_fof_0.0040_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r12,12,v08,8,90000,0.004,0,PartType0,3227695,314,314,278860,True,kg,9.987933448593991e+19,8.636386691481433e+18,9.987933448593991e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r12_v10_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r12_v10_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v10_90000_fof_0.0040_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r12,12,v10,10,90000,0.004,0,PartType0,3227695,274,274,345039,True,kg,9.98925897797582e+19,1.0685968635855426e+19,9.98925897797582e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r12_v12_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r12_v12_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v12_90000_fof_0.0040_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r12,12,v12,12,90000,0.004,0,PartType0,3227695,225,225,353250,True,kg,9.989934130625048e+19,1.094026451426651e+19,9.989934130625048e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r12_v14_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r12_v14_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v14_90000_fof_0.0040_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r12,12,v14,14,90000,0.004,0,PartType0,3227695,211,211,756809,True,kg,9.988695315662442e+19,2.3438611930754585e+19,9.988695315662442e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r12_v16_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r12_v16_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v16_90000_fof_0.0040_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r12,12,v16,16,90000,0.004,0,PartType0,3227695,165,165,701086,True,kg,9.990875624897448e+19,2.1712852542099677e+19,9.990875624897448e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0010_0000,Ma_xp_A2000_n65_r13_v00_90000_fof_0.0010_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r13_v00_90000_fof_0.0010_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r13,13,v00,0,90000,0.001,0,PartType0,3227695,0,0,0,True,kg,0,0.0,0,nan,True,"-1,2147483647",20
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0020_0000,Ma_xp_A2000_n65_r13_v00_90000_fof_0.0020_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r13_v00_90000_fof_0.0020_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r13,13,v00,0,90000,0.002,0,PartType0,3227695,6178,6178,11571,True,kg,1.2359512248986218e+19,3.58357566568995e+17,1.2359512248986218e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0030_0000,Ma_xp_A2000_n65_r13_v00_90000_fof_0.0030_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r13_v00_90000_fof_0.0030_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r13,13,v00,0,90000,0.003,0,PartType0,3227695,354,354,215030,True,kg,9.984195341448385e+19,6.659547017224107e+18,9.984195341448385e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0035_0000,Ma_xp_A2000_n65_r13_v00_90000_fof_0.0035_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r13_v00_90000_fof_0.0035_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r13,13,v00,0,90000,0.0035,0,PartType0,3227695,350,350,215033,True,kg,9.985901804298232e+19,6.659639927844277e+18,9.985901804298232e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r13_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r13_v00_90000_fof_0.0040_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r13,13,v00,0,90000,0.004,0,PartType0,3227695,350,350,215035,True,kg,9.98671632185927e+19,6.659701868720316e+18,9.98671632185927e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0045_0000,Ma_xp_A2000_n65_r13_v00_90000_fof_0.0045_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r13_v00_90000_fof_0.0045_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r13,13,v00,0,90000,0.0045,0,PartType0,3227695,351,351,215035,True,kg,9.98727688414683e+19,6.659701868720316e+18,9.98727688414683e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0050_0000,Ma_xp_A2000_n65_r13_v00_90000_fof_0.0050_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r13_v00_90000_fof_0.0050_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r13,13,v00,0,90000,0.005,0,PartType0,3227695,351,351,215035,True,kg,9.98761446100878e+19,6.659701868720316e+18,9.98761446100878e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0060_0000,Ma_xp_A2000_n65_r13_v00_90000_fof_0.0060_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r13_v00_90000_fof_0.0060_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r13,13,v00,0,90000,0.006,0,PartType0,3227695,353,353,215035,True,kg,9.988370136861575e+19,6.659701868720316e+18,9.988370136861575e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0080_0000,Ma_xp_A2000_n65_r13_v00_90000_fof_0.0080_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r13_v00_90000_fof_0.0080_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r13,13,v00,0,90000,0.008,0,PartType0,3227695,353,353,215036,True,kg,9.988986445352622e+19,6.659732838894659e+18,9.988986445352622e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0010_0000,Ma_xp_A2000_n65_r14_v00_90000_fof_0.0010_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r14_v00_90000_fof_0.0010_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r14,14,v00,0,90000,0.001,0,PartType0,3227695,0,0,0,True,kg,0,0.0,0,nan,True,"-1,2147483647",20
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0020_0000,Ma_xp_A2000_n65_r14_v00_90000_fof_0.0020_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r14_v00_90000_fof_0.0020_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r14,14,v00,0,90000,0.002,0,PartType0,3227695,5849,5849,14791,True,kg,1.208585896468242e+19,4.580822687699147e+17,1.208585896468242e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0030_0000,Ma_xp_A2000_n65_r14_v00_90000_fof_0.0030_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r14_v00_90000_fof_0.0030_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r14,14,v00,0,90000,0.003,0,PartType0,3227695,294,294,259332,True,kg,9.985731459793909e+19,8.031590128327206e+18,9.985731459793909e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0035_0000,Ma_xp_A2000_n65_r14_v00_90000_fof_0.0035_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r14_v00_90000_fof_0.0035_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r14,14,v00,0,90000,0.0035,0,PartType0,3227695,292,292,259335,True,kg,9.987066279139587e+19,8.031683039325545e+18,9.987066279139587e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r14_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r14_v00_90000_fof_0.0040_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r14,14,v00,0,90000,0.004,0,PartType0,3227695,291,291,259346,True,kg,9.98782195699252e+19,8.032023714782141e+18,9.98782195699252e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0045_0000,Ma_xp_A2000_n65_r14_v00_90000_fof_0.0045_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r14_v00_90000_fof_0.0045_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r14,14,v00,0,90000,0.0045,0,PartType0,3227695,293,293,259346,True,kg,9.988370130998359e+19,8.032023714782141e+18,9.988370130998359e+19,1.0,True,"-1,2147483647",20
